time0,time1,time2,time4,time6,time12,time24,time48,time72
8.162054,8.105775,9.352092,9.204979,9.156908,9.392931,9.763122,9.211776,9.20727
7.991631,7.822159,8.137359,8.003913,7.954029,7.978625,7.911717,7.803464,7.828148
6.155574,6.121273,6.307535,8.36958,8.965556,8.82523,8.486748,9.18679,9.091413
12.247356,12.983239,13.004204,11.657337,9.035777,9.420388,7.360411,9.874363,9.918284
6.820969,8.437691,9.983966,8.216349,7.656073,8.16808,7.858633,7.607147,7.574171
6.793875,6.884441,6.401573,7.663801,6.961812,7.758922,7.196949,7.051237,7.113393
5.963219,6.072213,6.024234,6.055406,7.03154,6.010296,6.359985,8.480171,9.944612
10.564635,9.775133,8.659757,8.338997,7.856687,7.951647,7.634652,7.67225,7.821342
6.194048,6.271391,6.175867,6.203416,6.45179,6.134425,6.270811,7.275017,7.056751
7.27207,6.935905,6.823918,6.840319,7.882723,6.960988,6.789062,8.482258,8.750803
7.651291,8.719219,9.394451,7.36442,7.148663,6.684874,6.742619,7.134056,7.508278
7.73622,7.418334,7.55117,9.366814,8.236541,9.074066,8.310047,7.988086,7.851827
6.276256,6.166069,6.486476,6.512021,7.672708,6.727852,7.264098,7.965344,7.551799
10.189033,10.193211,9.595957,9.14542,8.956119,8.238245,8.145696,7.840277,7.651233
10.179464,9.603303,8.349632,8.213232,6.872266,7.644421,7.107465,7.26935,7.649608
10.018881,9.699201,8.864946,8.051837,7.637479,7.617201,8.086019,8.094184,8.431359
6.312517,6.331916,6.414526,6.47318,6.761233,6.49767,6.923533,6.883677,7.089007
6.786335,7.064872,7.234531,7.2867,8.283304,7.362122,7.836644,8.151223,7.767109
6.798728,7.074508,6.728316,7.002327,8.218104,7.148863,7.391466,8.471764,7.625564
7.758973,8.08421,8.069725,7.906745,8.812111,7.755362,7.921286,8.996792,9.270736
6.793295,6.685208,6.597922,6.780272,7.172444,7.001269,6.861711,6.966623,6.739396
6.249096,6.332862,6.302717,6.290223,6.830637,6.585306,6.922671,7.02495,7.614343
7.925881,8.182947,7.89865,7.159164,8.213091,7.422741,8.115936,8.160491,8.664664
7.350181,7.309434,7.002681,6.969683,6.674004,6.973574,6.822814,6.72906,7.713182
11.016733,10.75582,10.336229,9.957984,9.895376,9.102663,8.955252,8.603113,8.455872
7.396403,7.702552,8.091413,6.855276,7.020472,6.835064,7.048183,6.808509,7.059363
6.63018,6.866752,7.672696,7.756866,6.987136,7.84936,7.593729,6.950447,7.038395
9.389804,8.929964,8.849361,8.535541,7.276041,8.180871,7.703781,7.153558,7.287253
6.89284,6.927677,8.881765,8.577979,10.458288,7.845891,9.668373,10.981249,10.916958
10.97435,10.026456,9.326696,9.725955,8.324306,9.78547,9.311137,7.561694,7.150144
10.588573,10.655601,10.634665,10.500816,10.034194,10.012005,10.204998,10.045596,9.421552
10.274383,10.678517,11.551077,9.692825,9.41501,9.23594,9.050488,9.192668,9.31523
7.834579,7.690729,7.041529,7.189234,7.814749,7.683538,7.505197,7.737123,7.723696
10.589992,10.650926,10.901148,8.875203,6.91075,8.154082,7.329547,6.89048,7.174647
7.398241,8.079649,9.111662,8.792033,8.535617,9.265884,8.801123,8.992814,8.762225
6.610474,6.976113,7.836723,7.372782,7.021811,7.542624,7.312038,7.52136,7.316026
6.414342,6.426757,6.503298,6.722478,7.228029,6.659187,6.711967,7.615105,8.043279
7.227266,6.857493,7.290981,7.042705,6.661151,6.819977,6.62062,6.570533,6.543477
9.164329,8.925485,8.326105,8.474302,7.306085,8.80098,8.223276,6.808896,7.157008
12.772821,12.389373,12.429222,12.286381,12.170027,12.056063,12.000017,11.967918,11.817951
6.482094,6.415534,6.581464,6.534643,6.501242,6.518653,6.517667,6.563915,6.50323
6.720711,6.745169,6.550064,6.430386,6.447146,6.30429,6.327191,6.558173,6.557464
6.885845,6.916132,7.318085,7.226182,7.520694,7.354089,7.827603,7.785937,8.171583
6.389959,6.252249,6.325183,6.374533,6.514729,6.389455,6.381948,6.511876,6.536776
7.803763,7.957027,8.061635,7.945352,7.676589,7.914367,7.912984,7.523784,7.589388
8.334222,8.525775,8.640706,8.420917,8.196956,8.381856,8.304626,8.103699,7.941188
6.418849,6.397619,6.482538,6.511694,8.18314,6.748456,7.456932,8.571664,8.848395
8.221067,7.584768,7.618328,7.580009,7.152018,7.438935,6.953821,7.230679,7.005724
6.360666,6.360591,6.430431,6.459087,7.39529,6.569456,7.265531,7.4085,7.400631
7.309406,7.925373,8.491484,6.976756,6.549454,6.765116,6.405226,6.477482,7.127662
9.009486,8.964504,8.161769,7.771157,7.87057,7.707193,7.708047,7.904727,7.925803
9.422891,9.286951,9.522619,9.092276,10.18679,8.935691,9.574765,10.362247,10.255033
8.449351,8.846827,8.351419,7.762332,7.633553,7.400134,7.206912,7.464196,7.366486
6.520712,6.904562,6.746868,7.314215,7.344484,7.868943,7.621963,7.569977,7.320845
7.419959,7.166795,7.159703,7.159557,6.649332,6.608933,6.653439,6.657359,6.626932
6.325349,6.15558,6.132803,6.199622,6.705181,6.277002,6.410951,7.216879,7.194056
7.465705,7.116639,6.842196,6.940721,6.86457,6.78621,6.934033,6.788422,6.85819
7.646294,7.792593,7.626666,8.262624,9.207211,8.834694,9.200749,9.271409,9.561446
7.070161,6.90877,7.952384,7.201877,7.399709,7.373558,7.469554,7.359701,7.33437
8.699191,8.670621,9.037221,8.204391,8.112123,7.824516,7.849602,8.454449,8.403545
9.928118,9.856524,10.305622,9.44455,8.336648,9.007869,7.916863,8.12117,7.661096
6.623133,6.381999,6.625052,7.121771,8.268151,7.494178,7.930046,8.848928,8.887659
6.23836,6.260309,6.253293,6.0925,6.339295,6.213148,6.304279,6.522583,6.726385
9.274266,9.469915,10.050882,9.729917,9.722775,9.617567,9.489018,9.7468,9.449754
8.513808,8.010688,7.969189,7.968185,7.826239,7.923129,7.976903,7.775431,7.762055
7.593728,7.886258,7.625961,8.059219,7.974411,8.280513,8.121189,7.887323,7.662481
8.614029,8.536355,9.243175,8.796036,8.244925,9.068394,9.063933,8.377752,8.727693
10.365905,10.06523,10.311359,10.19831,9.903891,10.032076,9.891849,9.713221,9.672316
6.245425,6.149416,6.140431,6.26435,6.288705,6.263902,6.564989,6.150211,7.155483
6.629616,6.656072,6.644058,6.522079,9.059306,6.602762,7.048091,9.788045,9.249691
11.006371,10.784446,11.245401,10.177605,10.260734,10.016941,10.409711,9.89257,9.88361
7.788868,7.760344,7.652168,9.276962,9.999229,9.628964,10.110289,10.05903,9.913314
7.941475,7.598824,7.484516,7.664902,8.945564,7.957703,8.737627,8.660684,8.717982
6.168199,6.039261,6.145505,6.149059,6.22475,6.183421,6.09854,7.087685,6.545316
6.419111,6.327101,6.404647,6.329837,6.858016,6.346241,6.391653,7.024964,6.727017
6.246389,6.237868,6.212545,6.303846,6.239413,6.235373,6.27149,6.503931,6.384
9.48045,9.010291,9.274272,9.227414,10.211605,9.837907,10.024956,9.845545,9.790359
6.496207,6.552705,6.629082,7.546115,7.90875,7.856891,7.82765,7.838655,7.771401
9.755528,10.257016,9.818405,10.082246,9.134573,9.869513,9.437661,9.187658,9.122796
7.156943,7.341063,7.108792,7.89169,9.613354,8.431155,8.894792,9.498039,9.446712
6.396038,6.346996,6.438025,6.500999,7.248885,6.557672,6.761872,7.282493,7.249499
6.079403,5.961213,6.042431,6.279341,6.464255,6.449099,6.513864,6.546011,6.926686
7.810721,8.577754,8.510591,8.860673,10.172298,9.252172,10.011117,10.132366,10.185634
8.965328,8.620568,8.880306,8.843175,8.882949,8.689971,8.580276,9.21763,9.219783
6.765091,6.978845,7.312152,6.70375,6.415576,6.511017,6.350587,6.315895,6.452542
9.608336,9.725005,9.306681,8.502761,7.862313,8.705409,8.132665,7.693189,7.733642
9.257373,9.473987,9.909308,10.316907,10.077693,10.217649,9.90299,10.116579,9.962026
6.982158,7.242752,7.247256,6.592832,6.974952,6.463113,6.397365,6.928945,6.906001
6.345318,6.229427,6.210703,6.203032,6.476016,6.33146,6.317327,6.336018,6.344336
12.583256,12.393014,12.221959,12.398672,12.867359,12.656112,12.803481,13.093002,12.832884
7.260695,7.250872,6.998663,7.130134,7.037289,7.119358,7.061085,7.059207,7.055364
9.146676,9.994002,11.088165,11.750369,12.211813,11.505589,11.624559,12.362419,12.310345
6.508154,6.236463,6.57706,6.431245,6.852995,6.506841,6.489187,6.79623,7.033258
7.665369,8.088437,8.320781,8.011689,7.645347,8.237793,8.061557,7.534051,8.029665
6.620465,6.695859,6.695544,6.853362,6.96925,6.955852,7.045588,7.187439,7.449001
9.391452,8.903717,8.945381,9.813651,7.753213,9.861972,8.694632,7.727122,7.793692
8.748436,9.10908,9.664223,8.650088,7.81684,8.408309,7.468767,7.96808,7.8651
7.693902,7.512365,6.997629,8.187042,7.000409,8.772571,7.829497,7.634103,7.821183
7.632936,7.321901,7.184436,7.533394,7.905943,7.686938,7.882387,7.800048,7.684875
6.208561,6.271242,6.321771,6.617453,6.267329,6.220873,6.151299,6.596006,6.599285
6.015572,6.128542,6.070881,6.066439,6.055608,6.092634,6.068191,6.215535,6.31286
6.87572,7.022559,6.363308,6.221945,6.528657,6.244983,6.54297,6.68724,6.712551
8.994788,8.949736,8.642928,9.895135,8.575867,9.806373,9.025878,8.704579,8.559733
7.697886,8.109893,8.076661,8.82969,9.51725,9.13269,9.658393,9.301742,9.52822
9.653356,10.125731,9.822358,9.018946,9.914631,8.944481,9.746533,9.864106,10.078576
7.166979,7.375587,10.030885,8.653469,7.10408,7.993322,6.973278,7.313672,8.717245
10.92985,10.847977,11.294805,10.703683,9.474631,10.434645,9.385917,9.334402,9.890836
10.807427,11.480904,11.470285,10.484007,10.566027,10.543651,10.635019,11.024303,11.57754
6.977579,6.595286,6.554881,7.285505,6.490609,7.005813,6.575481,6.4947,6.525972
11.619497,10.466819,9.961592,10.675084,10.473745,10.658957,9.663673,10.552636,10.718953
6.02683,5.991265,6.03059,5.952685,6.332025,6.352776,6.760086,6.148759,6.190843
6.645332,6.459951,6.412107,6.637192,7.074464,6.814202,6.935431,7.224514,7.324911
8.817494,8.862192,8.720527,9.074056,8.665273,8.984429,8.890567,8.823566,8.566195
6.325923,6.42592,6.287834,6.315979,6.460855,6.399988,6.252884,6.88049,6.829388
8.967046,8.322393,8.134416,8.039182,7.125738,8.090156,7.412669,7.165863,7.627607
6.403632,6.747377,6.86798,7.220005,7.440642,7.290835,7.440281,7.404771,7.576308
6.444755,6.656492,6.739087,6.629998,8.046095,6.475997,6.866346,8.251965,8.171111
7.920731,7.952994,8.147346,8.435669,10.20314,8.88428,9.59371,10.906492,10.754874
9.193638,9.580404,9.355167,9.040631,9.252688,9.080274,8.852915,9.511804,9.298509
6.82209,6.78933,6.573392,6.783534,9.057409,6.829822,8.017306,8.963111,9.170435
9.503717,8.936061,8.785247,8.626965,7.264797,8.297225,7.698937,7.166264,7.346775
8.856869,8.856869,8.856869,8.856869,8.856869,8.856869,8.856869,8.856869,8.856869
7.157891,7.20872,7.575151,7.725694,8.251276,7.905369,7.96112,8.653517,8.257477
6.477409,6.568202,6.901575,7.412707,7.056746,7.299086,7.157856,6.882954,6.776286
12.177404,11.255493,11.399706,11.365614,10.249621,11.290421,10.820994,10.068935,10.109066
8.712881,8.579751,7.227231,7.073568,7.076132,6.70834,6.695625,7.180705,7.245705
11.083762,11.154049,11.955823,11.049176,9.927144,10.045769,10.026084,9.484289,9.771622
9.816633,9.424246,9.270679,8.118289,7.189586,7.738034,7.587642,7.017019,7.51222
9.819141,9.116348,9.379899,9.465466,9.372749,9.493698,9.364546,9.443715,9.32246
6.304252,6.297414,6.36783,6.210338,6.501801,6.278319,6.271447,6.616777,6.688605
9.015191,9.077819,8.998675,9.270975,9.126635,9.260937,9.21836,9.002919,9.309024
11.240043,11.384726,10.855043,10.731738,9.247196,10.993829,10.044769,8.939527,9.379075
7.40924,7.240338,7.602272,7.325582,7.466523,7.537578,7.755135,7.61091,8.072966
6.448932,6.677779,7.142702,6.856282,6.963414,7.104445,6.849345,6.81132,6.756422
7.853471,7.965363,7.366078,7.303416,6.757679,7.071325,6.911472,6.979623,7.082412
7.530456,8.266866,8.354636,8.903854,9.549331,8.656341,9.200402,9.270807,8.936151
9.960616,9.865929,10.766097,9.804088,9.047502,9.024651,9.078044,8.725256,8.981919
6.16866,6.181158,6.048437,6.413882,8.157345,6.672782,6.891553,8.380102,8.145679
8.729271,9.523997,9.869297,8.58267,7.761743,8.246669,7.721127,7.734103,7.881369
7.172294,7.380038,7.178878,6.995747,6.742114,6.972173,6.785824,6.695241,6.627598
7.960607,7.812478,7.235652,6.814303,8.406814,6.880571,7.302608,9.211489,9.381745
7.244601,8.093512,8.524738,8.610348,10.262661,8.915341,8.952317,10.751951,10.643761
9.85475,9.456257,10.006272,9.399405,9.606136,9.198174,9.398689,9.584077,10.036583
8.959173,9.927126,10.336446,8.007241,7.364719,7.77341,7.549224,7.350426,7.811477
9.442975,9.611336,10.539064,11.43288,9.341207,11.563572,10.496578,8.2881,8.342685
